,Date,snmpreportedmac,variable,value,sort_order,transmission_type,radio_type
6547,2020-03-01,A8:9F:EC:DA:B2:75,2.4_Rx_mcs5,6033571,5,Rx,2.4
6548,2020-03-01,A8:9F:EC:DA:B2:E1,2.4_Rx_mcs5,5139158,5,Rx,2.4
6549,2020-03-01,A8:9F:EC:DA:B3:7D,2.4_Rx_mcs5,6176215,5,Rx,2.4
6550,2020-03-01,A8:9F:EC:DA:B3:91,2.4_Rx_mcs5,6192727,5,Rx,2.4
6551,2020-03-01,A8:9F:EC:DA:B3:F5,2.4_Rx_mcs5,5073954,5,Rx,2.4
6552,2020-03-01,A8:9F:EC:DA:B3:F9,2.4_Rx_mcs5,4937109,5,Rx,2.4
6553,2020-03-01,A8:9F:EC:DA:B4:01,2.4_Rx_mcs5,10608462,5,Rx,2.4
6554,2020-03-01,A8:9F:EC:DA:B5:85,2.4_Rx_mcs5,6355700,5,Rx,2.4
6555,2020-03-01,A8:9F:EC:DA:B5:8D,2.4_Rx_mcs5,5606021,5,Rx,2.4
6556,2020-03-01,A8:9F:EC:DA:B5:91,2.4_Rx_mcs5,7373342,5,Rx,2.4
6557,2020-03-01,A8:9F:EC:DA:B5:FD,2.4_Rx_mcs5,3793756,5,Rx,2.4
6558,2020-03-01,A8:9F:EC:DA:B6:09,2.4_Rx_mcs5,4918530,5,Rx,2.4
6559,2020-03-01,A8:9F:EC:DA:B6:79,2.4_Rx_mcs5,3627688,5,Rx,2.4
6560,2020-03-01,A8:9F:EC:DA:B6:81,2.4_Rx_mcs5,6797946,5,Rx,2.4
6561,2020-03-01,A8:9F:EC:DA:B9:89,2.4_Rx_mcs5,5361578,5,Rx,2.4
6562,2020-03-01,A8:9F:EC:DA:B9:C5,2.4_Rx_mcs5,4458413,5,Rx,2.4
6563,2020-03-01,A8:9F:EC:DA:B9:D1,2.4_Rx_mcs5,2515039,5,Rx,2.4
6564,2020-03-01,A8:9F:EC:DA:B9:D5,2.4_Rx_mcs5,1740039,5,Rx,2.4
6565,2020-03-01,A8:9F:EC:DA:B9:D9,2.4_Rx_mcs5,1907268,5,Rx,2.4
6566,2020-03-01,A8:9F:EC:DA:B9:E5,2.4_Rx_mcs5,1524681,5,Rx,2.4
6567,2020-03-01,A8:9F:EC:DA:B9:ED,2.4_Rx_mcs5,1836124,5,Rx,2.4
6568,2020-03-01,A8:9F:EC:DA:BA:75,2.4_Rx_mcs5,2520279,5,Rx,2.4
6569,2020-03-01,A8:9F:EC:DA:C4:19,2.4_Rx_mcs5,4606890,5,Rx,2.4
6570,2020-03-01,A8:9F:EC:DA:C4:1D,2.4_Rx_mcs5,2351834,5,Rx,2.4
6571,2020-03-01,A8:9F:EC:DA:C4:21,2.4_Rx_mcs5,6010684,5,Rx,2.4
6572,2020-03-01,A8:9F:EC:DA:C4:41,2.4_Rx_mcs5,7475373,5,Rx,2.4
6573,2020-03-01,A8:9F:EC:DA:C4:51,2.4_Rx_mcs5,5538248,5,Rx,2.4
6574,2020-03-01,A8:9F:EC:FB:EB:31,2.4_Rx_mcs5,3852067,5,Rx,2.4
6575,2020-03-01,A8:9F:EC:FB:EB:E1,2.4_Rx_mcs5,5003677,5,Rx,2.4
6576,2020-03-01,A8:9F:EC:FB:EC:2D,2.4_Rx_mcs5,3410401,5,Rx,2.4
6577,2020-03-01,A8:9F:EC:FB:EC:99,2.4_Rx_mcs5,2926281,5,Rx,2.4
6578,2020-03-01,A8:9F:EC:FB:EC:A1,2.4_Rx_mcs5,3731828,5,Rx,2.4
6579,2020-03-01,A8:9F:EC:FB:EC:C5,2.4_Rx_mcs5,2689455,5,Rx,2.4
6580,2020-03-01,A8:9F:EC:FB:ED:61,2.4_Rx_mcs5,2696240,5,Rx,2.4
6581,2020-03-01,A8:9F:EC:FC:22:81,2.4_Rx_mcs5,5400989,5,Rx,2.4
6582,2020-03-01,A8:9F:EC:FC:22:AD,2.4_Rx_mcs5,5095293,5,Rx,2.4
6583,2020-03-01,A8:9F:EC:FC:22:BD,2.4_Rx_mcs5,5154396,5,Rx,2.4
6584,2020-03-01,A8:9F:EC:FC:26:39,2.4_Rx_mcs5,5903044,5,Rx,2.4
6585,2020-03-01,A8:9F:EC:FC:26:59,2.4_Rx_mcs5,5984236,5,Rx,2.4
6586,2020-03-01,A8:9F:EC:FC:26:E9,2.4_Rx_mcs5,7162966,5,Rx,2.4
6587,2020-03-01,A8:9F:EC:FC:26:ED,2.4_Rx_mcs5,11150898,5,Rx,2.4
6588,2020-03-01,A8:9F:EC:FC:26:F5,2.4_Rx_mcs5,8194086,5,Rx,2.4
6589,2020-03-01,A8:9F:EC:FC:26:F9,2.4_Rx_mcs5,7289473,5,Rx,2.4
6590,2020-03-01,A8:9F:EC:FC:27:0D,2.4_Rx_mcs5,3956196,5,Rx,2.4
6591,2020-03-01,A8:9F:EC:FC:27:11,2.4_Rx_mcs5,6867542,5,Rx,2.4
6592,2020-03-01,A8:9F:EC:FC:27:21,2.4_Rx_mcs5,5735350,5,Rx,2.4
6593,2020-03-01,A8:9F:EC:FC:27:55,2.4_Rx_mcs5,5274766,5,Rx,2.4
6594,2020-03-01,A8:9F:EC:FC:27:E5,2.4_Rx_mcs5,4288663,5,Rx,2.4
6595,2020-03-01,A8:9F:EC:FC:28:8D,2.4_Rx_mcs5,5443110,5,Rx,2.4
6596,2020-03-01,A8:9F:EC:FC:28:D9,2.4_Rx_mcs5,7358846,5,Rx,2.4
6597,2020-03-01,A8:9F:EC:FC:29:11,2.4_Rx_mcs5,10740983,5,Rx,2.4
6598,2020-03-01,A8:9F:EC:FC:29:1D,2.4_Rx_mcs5,5754776,5,Rx,2.4
6599,2020-03-01,A8:9F:EC:FC:29:9D,2.4_Rx_mcs5,2224553,5,Rx,2.4
6600,2020-03-01,A8:9F:EC:FC:29:A5,2.4_Rx_mcs5,4005042,5,Rx,2.4
6601,2020-03-01,A8:9F:EC:FC:29:F5,2.4_Rx_mcs5,5950306,5,Rx,2.4
6602,2020-03-01,A8:9F:EC:FC:2A:01,2.4_Rx_mcs5,3945160,5,Rx,2.4
6603,2020-03-01,A8:9F:EC:FC:2F:99,2.4_Rx_mcs5,4469148,5,Rx,2.4
6604,2020-03-01,A8:9F:EC:FC:30:85,2.4_Rx_mcs5,4722145,5,Rx,2.4
6605,2020-03-01,A8:9F:EC:FC:30:89,2.4_Rx_mcs5,7294143,5,Rx,2.4
6606,2020-03-01,A8:9F:EC:FC:30:95,2.4_Rx_mcs5,6610562,5,Rx,2.4
6607,2020-03-01,A8:9F:EC:FC:30:A5,2.4_Rx_mcs5,5872327,5,Rx,2.4
6608,2020-03-01,A8:9F:EC:FC:30:AD,2.4_Rx_mcs5,5517398,5,Rx,2.4
6609,2020-03-01,A8:9F:EC:FC:30:B5,2.4_Rx_mcs5,5880782,5,Rx,2.4
6610,2020-03-01,A8:9F:EC:FC:30:C1,2.4_Rx_mcs5,7577047,5,Rx,2.4
6611,2020-03-01,A8:9F:EC:FC:30:D1,2.4_Rx_mcs5,5248597,5,Rx,2.4
6612,2020-03-01,A8:9F:EC:FC:30:D5,2.4_Rx_mcs5,3185611,5,Rx,2.4
6613,2020-03-01,A8:9F:EC:FC:30:DD,2.4_Rx_mcs5,10228683,5,Rx,2.4
6614,2020-03-01,A8:9F:EC:FC:30:E5,2.4_Rx_mcs5,7241093,5,Rx,2.4
6615,2020-03-01,A8:9F:EC:FC:32:19,2.4_Rx_mcs5,8055112,5,Rx,2.4
6616,2020-03-01,A8:9F:EC:FC:32:1D,2.4_Rx_mcs5,6014796,5,Rx,2.4
6617,2020-03-01,A8:9F:EC:FC:32:4D,2.4_Rx_mcs5,6133650,5,Rx,2.4
6618,2020-03-01,F8:2D:C0:BD:D1:5D,2.4_Rx_mcs5,6445313,5,Rx,2.4
6619,2020-03-01,F8:2D:C0:BF:95:29,2.4_Rx_mcs5,5900937,5,Rx,2.4
6620,2020-03-01,F8:2D:C0:BF:95:31,2.4_Rx_mcs5,8670558,5,Rx,2.4
6621,2020-03-01,F8:2D:C0:BF:95:35,2.4_Rx_mcs5,8165721,5,Rx,2.4
6622,2020-03-01,F8:2D:C0:BF:96:49,2.4_Rx_mcs5,4112207,5,Rx,2.4
6623,2020-03-01,F8:2D:C0:BF:96:61,2.4_Rx_mcs5,5258700,5,Rx,2.4
6624,2020-03-01,F8:2D:C0:BF:96:65,2.4_Rx_mcs5,4444197,5,Rx,2.4
6625,2020-03-01,F8:2D:C0:BF:96:69,2.4_Rx_mcs5,7421570,5,Rx,2.4
6626,2020-03-01,F8:2D:C0:BF:96:6D,2.4_Rx_mcs5,7315310,5,Rx,2.4
6627,2020-03-01,F8:2D:C0:BF:96:75,2.4_Rx_mcs5,3875745,5,Rx,2.4
6628,2020-03-01,F8:2D:C0:BF:96:79,2.4_Rx_mcs5,4493869,5,Rx,2.4
6629,2020-03-02,A8:9F:EC:DA:91:3D,2.4_Rx_mcs5,40665,5,Rx,2.4
6630,2020-03-02,A8:9F:EC:DA:B2:51,2.4_Rx_mcs5,3212,5,Rx,2.4
6631,2020-03-02,A8:9F:EC:DA:B2:65,2.4_Rx_mcs5,29583,5,Rx,2.4
6632,2020-03-02,A8:9F:EC:DA:B3:F9,2.4_Rx_mcs5,84188,5,Rx,2.4
6633,2020-03-02,A8:9F:EC:DA:B5:91,2.4_Rx_mcs5,2487,5,Rx,2.4
6634,2020-03-02,A8:9F:EC:DA:B6:09,2.4_Rx_mcs5,36268,5,Rx,2.4
6635,2020-03-02,A8:9F:EC:DA:B9:89,2.4_Rx_mcs5,320524,5,Rx,2.4
6636,2020-03-02,A8:9F:EC:DA:C4:1D,2.4_Rx_mcs5,7615,5,Rx,2.4
6637,2020-03-02,A8:9F:EC:FB:EC:2D,2.4_Rx_mcs5,204809,5,Rx,2.4
6638,2020-03-02,A8:9F:EC:FB:EC:99,2.4_Rx_mcs5,42490,5,Rx,2.4
6639,2020-03-02,A8:9F:EC:FB:EC:A1,2.4_Rx_mcs5,15485,5,Rx,2.4
6640,2020-03-02,A8:9F:EC:FB:EC:C5,2.4_Rx_mcs5,29587,5,Rx,2.4
6641,2020-03-02,A8:9F:EC:FC:22:81,2.4_Rx_mcs5,35772,5,Rx,2.4
6642,2020-03-02,A8:9F:EC:FC:22:BD,2.4_Rx_mcs5,351729,5,Rx,2.4
6643,2020-03-02,A8:9F:EC:FC:26:39,2.4_Rx_mcs5,61407,5,Rx,2.4
6644,2020-03-02,A8:9F:EC:FC:26:59,2.4_Rx_mcs5,42000,5,Rx,2.4
6645,2020-03-02,A8:9F:EC:FC:26:ED,2.4_Rx_mcs5,46095,5,Rx,2.4
6646,2020-03-02,A8:9F:EC:FC:26:F5,2.4_Rx_mcs5,199699,5,Rx,2.4
6647,2020-03-02,A8:9F:EC:FC:26:F9,2.4_Rx_mcs5,1212207,5,Rx,2.4
6648,2020-03-02,A8:9F:EC:FC:27:11,2.4_Rx_mcs5,36268,5,Rx,2.4
6649,2020-03-02,A8:9F:EC:FC:27:21,2.4_Rx_mcs5,1382202,5,Rx,2.4
6650,2020-03-02,A8:9F:EC:FC:27:55,2.4_Rx_mcs5,12149,5,Rx,2.4
6651,2020-03-02,A8:9F:EC:FC:27:E5,2.4_Rx_mcs5,48417,5,Rx,2.4
6652,2020-03-02,A8:9F:EC:FC:28:D9,2.4_Rx_mcs5,61401,5,Rx,2.4
6653,2020-03-02,A8:9F:EC:FC:29:11,2.4_Rx_mcs5,49916,5,Rx,2.4
6654,2020-03-02,A8:9F:EC:FC:29:1D,2.4_Rx_mcs5,29587,5,Rx,2.4
6655,2020-03-02,A8:9F:EC:FC:29:9D,2.4_Rx_mcs5,391944,5,Rx,2.4
6656,2020-03-02,A8:9F:EC:FC:29:A5,2.4_Rx_mcs5,666772,5,Rx,2.4
6657,2020-03-02,A8:9F:EC:FC:29:F5,2.4_Rx_mcs5,42000,5,Rx,2.4
6658,2020-03-02,A8:9F:EC:FC:2A:01,2.4_Rx_mcs5,85267,5,Rx,2.4
6659,2020-03-02,A8:9F:EC:FC:30:85,2.4_Rx_mcs5,6037,5,Rx,2.4
6660,2020-03-02,A8:9F:EC:FC:30:89,2.4_Rx_mcs5,60055,5,Rx,2.4
6661,2020-03-02,A8:9F:EC:FC:30:95,2.4_Rx_mcs5,204809,5,Rx,2.4
6662,2020-03-02,A8:9F:EC:FC:30:B5,2.4_Rx_mcs5,372446,5,Rx,2.4
6663,2020-03-02,A8:9F:EC:FC:30:C1,2.4_Rx_mcs5,49916,5,Rx,2.4
6664,2020-03-02,A8:9F:EC:FC:30:D1,2.4_Rx_mcs5,2109680,5,Rx,2.4
6665,2020-03-02,A8:9F:EC:FC:30:D5,2.4_Rx_mcs5,382693,5,Rx,2.4
6666,2020-03-02,A8:9F:EC:FC:30:DD,2.4_Rx_mcs5,27634,5,Rx,2.4
6667,2020-03-02,A8:9F:EC:FC:30:E5,2.4_Rx_mcs5,18453,5,Rx,2.4
6668,2020-03-02,A8:9F:EC:FC:32:19,2.4_Rx_mcs5,29588,5,Rx,2.4
6669,2020-03-02,A8:9F:EC:FC:32:1D,2.4_Rx_mcs5,49916,5,Rx,2.4
6670,2020-03-02,A8:9F:EC:FC:32:4D,2.4_Rx_mcs5,378528,5,Rx,2.4
6671,2020-03-02,F8:2D:C0:BD:D1:5D,2.4_Rx_mcs5,707905,5,Rx,2.4
6672,2020-03-02,F8:2D:C0:BF:95:29,2.4_Rx_mcs5,40235,5,Rx,2.4
6673,2020-03-02,F8:2D:C0:BF:95:31,2.4_Rx_mcs5,66972,5,Rx,2.4
6674,2020-03-02,F8:2D:C0:BF:95:35,2.4_Rx_mcs5,46095,5,Rx,2.4
6675,2020-03-02,F8:2D:C0:BF:96:49,2.4_Rx_mcs5,364551,5,Rx,2.4
6676,2020-03-02,F8:2D:C0:BF:96:65,2.4_Rx_mcs5,43152,5,Rx,2.4
6677,2020-03-02,F8:2D:C0:BF:96:69,2.4_Rx_mcs5,1153341,5,Rx,2.4
6678,2020-03-02,F8:2D:C0:BF:96:6D,2.4_Rx_mcs5,453147,5,Rx,2.4
6679,2020-03-02,F8:2D:C0:BF:96:75,2.4_Rx_mcs5,293487,5,Rx,2.4
6680,2020-03-01,74:EA:E8:F2:C9:25,2.4_Rx_mcs6,5336317,6,Rx,2.4
6681,2020-03-01,74:EA:E8:F2:CB:AD,2.4_Rx_mcs6,4577191,6,Rx,2.4
6682,2020-03-01,74:EA:E8:F2:CD:4D,2.4_Rx_mcs6,3776953,6,Rx,2.4
6683,2020-03-01,74:EA:E8:F2:CD:5D,2.4_Rx_mcs6,2694862,6,Rx,2.4
6684,2020-03-01,74:EA:E8:F2:CD:61,2.4_Rx_mcs6,6023124,6,Rx,2.4
6685,2020-03-01,74:EA:E8:F2:CD:65,2.4_Rx_mcs6,2283096,6,Rx,2.4
6686,2020-03-01,74:EA:E8:F2:CD:6D,2.4_Rx_mcs6,4072912,6,Rx,2.4
6687,2020-03-01,74:EA:E8:F2:CD:D5,2.4_Rx_mcs6,2119774,6,Rx,2.4
6688,2020-03-01,74:EA:E8:F2:CD:D9,2.4_Rx_mcs6,2286758,6,Rx,2.4
6689,2020-03-01,74:EA:E8:F2:CE:4D,2.4_Rx_mcs6,3012099,6,Rx,2.4
6690,2020-03-01,74:EA:E8:F2:D2:69,2.4_Rx_mcs6,3941915,6,Rx,2.4
6691,2020-03-01,A8:9F:EC:DA:90:21,2.4_Rx_mcs6,5459974,6,Rx,2.4
6692,2020-03-01,A8:9F:EC:DA:90:41,2.4_Rx_mcs6,2691403,6,Rx,2.4
6693,2020-03-01,A8:9F:EC:DA:90:8D,2.4_Rx_mcs6,2886461,6,Rx,2.4
6694,2020-03-01,A8:9F:EC:DA:90:91,2.4_Rx_mcs6,3983487,6,Rx,2.4
6695,2020-03-01,A8:9F:EC:DA:90:99,2.4_Rx_mcs6,2922898,6,Rx,2.4
6696,2020-03-01,A8:9F:EC:DA:90:9D,2.4_Rx_mcs6,2415278,6,Rx,2.4
6697,2020-03-01,A8:9F:EC:DA:90:A1,2.4_Rx_mcs6,3519891,6,Rx,2.4
6698,2020-03-01,A8:9F:EC:DA:90:B1,2.4_Rx_mcs6,2384883,6,Rx,2.4
6699,2020-03-01,A8:9F:EC:DA:91:1D,2.4_Rx_mcs6,3414763,6,Rx,2.4
6700,2020-03-01,A8:9F:EC:DA:91:3D,2.4_Rx_mcs6,3185464,6,Rx,2.4
6701,2020-03-01,A8:9F:EC:DA:91:49,2.4_Rx_mcs6,1537309,6,Rx,2.4
6702,2020-03-01,A8:9F:EC:DA:91:4D,2.4_Rx_mcs6,1059510,6,Rx,2.4
6703,2020-03-01,A8:9F:EC:DA:AD:51,2.4_Rx_mcs6,1384761,6,Rx,2.4
6704,2020-03-01,A8:9F:EC:DA:AF:FD,2.4_Rx_mcs6,3015926,6,Rx,2.4
6705,2020-03-01,A8:9F:EC:DA:B1:91,2.4_Rx_mcs6,3759247,6,Rx,2.4
6706,2020-03-01,A8:9F:EC:DA:B2:39,2.4_Rx_mcs6,2245717,6,Rx,2.4
6707,2020-03-01,A8:9F:EC:DA:B2:49,2.4_Rx_mcs6,3301103,6,Rx,2.4
6708,2020-03-01,A8:9F:EC:DA:B2:4D,2.4_Rx_mcs6,3955961,6,Rx,2.4
6709,2020-03-01,A8:9F:EC:DA:B2:51,2.4_Rx_mcs6,4005370,6,Rx,2.4
6710,2020-03-01,A8:9F:EC:DA:B2:65,2.4_Rx_mcs6,2281043,6,Rx,2.4
6711,2020-03-01,A8:9F:EC:DA:B2:69,2.4_Rx_mcs6,3650650,6,Rx,2.4
6712,2020-03-01,A8:9F:EC:DA:B2:6D,2.4_Rx_mcs6,4385422,6,Rx,2.4
6713,2020-03-01,A8:9F:EC:DA:B2:71,2.4_Rx_mcs6,3713974,6,Rx,2.4
6714,2020-03-01,A8:9F:EC:DA:B2:75,2.4_Rx_mcs6,3509304,6,Rx,2.4
6715,2020-03-01,A8:9F:EC:DA:B2:E1,2.4_Rx_mcs6,2934271,6,Rx,2.4
6716,2020-03-01,A8:9F:EC:DA:B3:7D,2.4_Rx_mcs6,3543850,6,Rx,2.4
6717,2020-03-01,A8:9F:EC:DA:B3:91,2.4_Rx_mcs6,3440517,6,Rx,2.4
6718,2020-03-01,A8:9F:EC:DA:B3:F5,2.4_Rx_mcs6,3036212,6,Rx,2.4
6719,2020-03-01,A8:9F:EC:DA:B3:F9,2.4_Rx_mcs6,2901380,6,Rx,2.4
6720,2020-03-01,A8:9F:EC:DA:B4:01,2.4_Rx_mcs6,5675837,6,Rx,2.4
6721,2020-03-01,A8:9F:EC:DA:B5:85,2.4_Rx_mcs6,4233066,6,Rx,2.4
6722,2020-03-01,A8:9F:EC:DA:B5:8D,2.4_Rx_mcs6,3537118,6,Rx,2.4
6723,2020-03-01,A8:9F:EC:DA:B5:91,2.4_Rx_mcs6,4666106,6,Rx,2.4
6724,2020-03-01,A8:9F:EC:DA:B5:FD,2.4_Rx_mcs6,2498568,6,Rx,2.4
6725,2020-03-01,A8:9F:EC:DA:B6:09,2.4_Rx_mcs6,3020120,6,Rx,2.4
6726,2020-03-01,A8:9F:EC:DA:B6:79,2.4_Rx_mcs6,2100926,6,Rx,2.4
6727,2020-03-01,A8:9F:EC:DA:B6:81,2.4_Rx_mcs6,4217839,6,Rx,2.4
6728,2020-03-01,A8:9F:EC:DA:B9:89,2.4_Rx_mcs6,3476780,6,Rx,2.4
6729,2020-03-01,A8:9F:EC:DA:B9:C5,2.4_Rx_mcs6,2705434,6,Rx,2.4
6730,2020-03-01,A8:9F:EC:DA:B9:D1,2.4_Rx_mcs6,1593418,6,Rx,2.4
6731,2020-03-01,A8:9F:EC:DA:B9:D5,2.4_Rx_mcs6,887446,6,Rx,2.4
6732,2020-03-01,A8:9F:EC:DA:B9:D9,2.4_Rx_mcs6,1164034,6,Rx,2.4
6733,2020-03-01,A8:9F:EC:DA:B9:E5,2.4_Rx_mcs6,896760,6,Rx,2.4
6734,2020-03-01,A8:9F:EC:DA:B9:ED,2.4_Rx_mcs6,1299014,6,Rx,2.4
6735,2020-03-01,A8:9F:EC:DA:BA:75,2.4_Rx_mcs6,1588774,6,Rx,2.4
6736,2020-03-01,A8:9F:EC:DA:C4:19,2.4_Rx_mcs6,2782705,6,Rx,2.4
6737,2020-03-01,A8:9F:EC:DA:C4:1D,2.4_Rx_mcs6,1349132,6,Rx,2.4
6738,2020-03-01,A8:9F:EC:DA:C4:21,2.4_Rx_mcs6,3845169,6,Rx,2.4
6739,2020-03-01,A8:9F:EC:DA:C4:41,2.4_Rx_mcs6,4763225,6,Rx,2.4
6740,2020-03-01,A8:9F:EC:DA:C4:51,2.4_Rx_mcs6,3607820,6,Rx,2.4
6741,2020-03-01,A8:9F:EC:FB:EB:31,2.4_Rx_mcs6,2539785,6,Rx,2.4
6742,2020-03-01,A8:9F:EC:FB:EB:E1,2.4_Rx_mcs6,3301318,6,Rx,2.4
6743,2020-03-01,A8:9F:EC:FB:EC:2D,2.4_Rx_mcs6,2149313,6,Rx,2.4
6744,2020-03-01,A8:9F:EC:FB:EC:99,2.4_Rx_mcs6,1863695,6,Rx,2.4
6745,2020-03-01,A8:9F:EC:FB:EC:A1,2.4_Rx_mcs6,2351478,6,Rx,2.4
6746,2020-03-01,A8:9F:EC:FB:EC:C5,2.4_Rx_mcs6,1680282,6,Rx,2.4
6747,2020-03-01,A8:9F:EC:FB:ED:61,2.4_Rx_mcs6,1577864,6,Rx,2.4
6748,2020-03-01,A8:9F:EC:FC:22:81,2.4_Rx_mcs6,3730327,6,Rx,2.4
6749,2020-03-01,A8:9F:EC:FC:22:AD,2.4_Rx_mcs6,3530323,6,Rx,2.4
6750,2020-03-01,A8:9F:EC:FC:22:BD,2.4_Rx_mcs6,2973418,6,Rx,2.4
6751,2020-03-01,A8:9F:EC:FC:26:39,2.4_Rx_mcs6,3904346,6,Rx,2.4
6752,2020-03-01,A8:9F:EC:FC:26:59,2.4_Rx_mcs6,3624077,6,Rx,2.4
6753,2020-03-01,A8:9F:EC:FC:26:E9,2.4_Rx_mcs6,4490918,6,Rx,2.4
6754,2020-03-01,A8:9F:EC:FC:26:ED,2.4_Rx_mcs6,6860165,6,Rx,2.4
6755,2020-03-01,A8:9F:EC:FC:26:F5,2.4_Rx_mcs6,4807613,6,Rx,2.4
6756,2020-03-01,A8:9F:EC:FC:26:F9,2.4_Rx_mcs6,4318957,6,Rx,2.4
6757,2020-03-01,A8:9F:EC:FC:27:0D,2.4_Rx_mcs6,2345880,6,Rx,2.4
6758,2020-03-01,A8:9F:EC:FC:27:11,2.4_Rx_mcs6,4234397,6,Rx,2.4
6759,2020-03-01,A8:9F:EC:FC:27:21,2.4_Rx_mcs6,3670239,6,Rx,2.4
6760,2020-03-01,A8:9F:EC:FC:27:55,2.4_Rx_mcs6,2862361,6,Rx,2.4
6761,2020-03-01,A8:9F:EC:FC:27:E5,2.4_Rx_mcs6,2496166,6,Rx,2.4
6762,2020-03-01,A8:9F:EC:FC:28:8D,2.4_Rx_mcs6,2786534,6,Rx,2.4
6763,2020-03-01,A8:9F:EC:FC:28:D9,2.4_Rx_mcs6,4042277,6,Rx,2.4
6764,2020-03-01,A8:9F:EC:FC:29:11,2.4_Rx_mcs6,5815387,6,Rx,2.4
6765,2020-03-01,A8:9F:EC:FC:29:1D,2.4_Rx_mcs6,3358751,6,Rx,2.4
6766,2020-03-01,A8:9F:EC:FC:29:9D,2.4_Rx_mcs6,1395274,6,Rx,2.4
6767,2020-03-01,A8:9F:EC:FC:29:A5,2.4_Rx_mcs6,2516679,6,Rx,2.4
6768,2020-03-01,A8:9F:EC:FC:29:F5,2.4_Rx_mcs6,3590455,6,Rx,2.4
6769,2020-03-01,A8:9F:EC:FC:2A:01,2.4_Rx_mcs6,2598103,6,Rx,2.4
6770,2020-03-01,A8:9F:EC:FC:2F:99,2.4_Rx_mcs6,2506273,6,Rx,2.4
6771,2020-03-01,A8:9F:EC:FC:30:85,2.4_Rx_mcs6,2835965,6,Rx,2.4
6772,2020-03-01,A8:9F:EC:FC:30:89,2.4_Rx_mcs6,4358427,6,Rx,2.4
6773,2020-03-01,A8:9F:EC:FC:30:95,2.4_Rx_mcs6,4200427,6,Rx,2.4
6774,2020-03-01,A8:9F:EC:FC:30:A5,2.4_Rx_mcs6,3853940,6,Rx,2.4
6775,2020-03-01,A8:9F:EC:FC:30:AD,2.4_Rx_mcs6,3501344,6,Rx,2.4
6776,2020-03-01,A8:9F:EC:FC:30:B5,2.4_Rx_mcs6,3505282,6,Rx,2.4
6777,2020-03-01,A8:9F:EC:FC:30:C1,2.4_Rx_mcs6,4623255,6,Rx,2.4
6778,2020-03-01,A8:9F:EC:FC:30:D1,2.4_Rx_mcs6,3458425,6,Rx,2.4
6779,2020-03-01,A8:9F:EC:FC:30:D5,2.4_Rx_mcs6,2137575,6,Rx,2.4
6780,2020-03-01,A8:9F:EC:FC:30:DD,2.4_Rx_mcs6,6298835,6,Rx,2.4
6781,2020-03-01,A8:9F:EC:FC:30:E5,2.4_Rx_mcs6,4222282,6,Rx,2.4
6782,2020-03-01,A8:9F:EC:FC:32:19,2.4_Rx_mcs6,4689288,6,Rx,2.4
6783,2020-03-01,A8:9F:EC:FC:32:1D,2.4_Rx_mcs6,3748425,6,Rx,2.4
6784,2020-03-01,A8:9F:EC:FC:32:4D,2.4_Rx_mcs6,3815490,6,Rx,2.4
6785,2020-03-01,F8:2D:C0:BD:D1:5D,2.4_Rx_mcs6,3784233,6,Rx,2.4
6786,2020-03-01,F8:2D:C0:BF:95:29,2.4_Rx_mcs6,3639499,6,Rx,2.4
6787,2020-03-01,F8:2D:C0:BF:95:31,2.4_Rx_mcs6,5819919,6,Rx,2.4
6788,2020-03-01,F8:2D:C0:BF:95:35,2.4_Rx_mcs6,4586493,6,Rx,2.4
6789,2020-03-01,F8:2D:C0:BF:96:49,2.4_Rx_mcs6,2487072,6,Rx,2.4
6790,2020-03-01,F8:2D:C0:BF:96:61,2.4_Rx_mcs6,3015866,6,Rx,2.4
6791,2020-03-01,F8:2D:C0:BF:96:65,2.4_Rx_mcs6,2667911,6,Rx,2.4
6792,2020-03-01,F8:2D:C0:BF:96:69,2.4_Rx_mcs6,4432013,6,Rx,2.4
6793,2020-03-01,F8:2D:C0:BF:96:6D,2.4_Rx_mcs6,4175310,6,Rx,2.4
6794,2020-03-01,F8:2D:C0:BF:96:75,2.4_Rx_mcs6,2249198,6,Rx,2.4
6795,2020-03-01,F8:2D:C0:BF:96:79,2.4_Rx_mcs6,2523545,6,Rx,2.4
6796,2020-03-02,A8:9F:EC:DA:91:3D,2.4_Rx_mcs6,29243,6,Rx,2.4
6797,2020-03-02,A8:9F:EC:DA:B2:51,2.4_Rx_mcs6,1703,6,Rx,2.4
6798,2020-03-02,A8:9F:EC:DA:B2:65,2.4_Rx_mcs6,19919,6,Rx,2.4
6799,2020-03-02,A8:9F:EC:DA:B3:F9,2.4_Rx_mcs6,47639,6,Rx,2.4
6800,2020-03-02,A8:9F:EC:DA:B5:91,2.4_Rx_mcs6,1990,6,Rx,2.4
6801,2020-03-02,A8:9F:EC:DA:B6:09,2.4_Rx_mcs6,21960,6,Rx,2.4
6802,2020-03-02,A8:9F:EC:DA:B9:89,2.4_Rx_mcs6,231072,6,Rx,2.4
6803,2020-03-02,A8:9F:EC:DA:C4:1D,2.4_Rx_mcs6,1990,6,Rx,2.4
6804,2020-03-02,A8:9F:EC:FB:EC:2D,2.4_Rx_mcs6,193737,6,Rx,2.4
6805,2020-03-02,A8:9F:EC:FB:EC:99,2.4_Rx_mcs6,42877,6,Rx,2.4
6806,2020-03-02,A8:9F:EC:FB:EC:A1,2.4_Rx_mcs6,12215,6,Rx,2.4
