"Timestamp","Current_IP","Current_MAC","Current_Location","2.4_Tx_mcs0","2.4_Tx_mcs1","2.4_Tx_mcs2","2.4_Tx_mcs3","2.4_Tx_mcs4","2.4_Tx_mcs5","2.4_Tx_mcs6","2.4_Tx_mcs7","2.4_Tx_mcs8","2.4_Tx_mcs9","2.4_Tx_mcs10","2.4_Tx_mcs11","2.4_Tx_mcs12","2.4_Tx_mcs13","2.4_Tx_mcs14","2.4_Tx_mcs15","2.4_Tx_mcs16","2.4_Tx_mcs17","2.4_Tx_mcs18","2.4_Tx_mcs19","2.4_Tx_mcs20","2.4_Tx_mcs21","2.4_Tx_mcs22","2.4_Tx_mcs23","5_Tx_mcs0","5_Tx_mcs1","5_Tx_mcs2","5_Tx_mcs3","5_Tx_mcs4","5_Tx_mcs5","5_Tx_mcs6","5_Tx_mcs7","5_Tx_mcs8","5_Tx_mcs9","2.4_Rx_mcs0","2.4_Rx_mcs1","2.4_Rx_mcs2","2.4_Rx_mcs3","2.4_Rx_mcs4","2.4_Rx_mcs5","2.4_Rx_mcs6","2.4_Rx_mcs7","2.4_Rx_mcs8","2.4_Rx_mcs9","2.4_Rx_mcs10","2.4_Rx_mcs11","2.4_Rx_mcs12","2.4_Rx_mcs13","2.4_Rx_mcs14","2.4_Rx_mcs15","2.4_Rx_mcs16","2.4_Rx_mcs17","2.4_Rx_mcs18","2.4_Rx_mcs19","2.4_Rx_mcs20","2.4_Rx_mcs21","2.4_Rx_mcs22","2.4_Rx_mcs23","5_Rx_mcs0","5_Rx_mcs1","5_Rx_mcs2","5_Rx_mcs3","5_Rx_mcs4","5_Rx_mcs5","5_Rx_mcs6","5_Rx_mcs7","5_Rx_mcs8","5_Rx_mcs9"
2020-03-01 13:38:59,2001:0558:4042:0080:AA9F:ECFF:FEDA:908D,A8:9F:EC:DA:90:8D,Fishtown,0,124459,213774,128467,184785,379220,246387,479291,0,16007,27240,32026,60023,86581,18406,27659,0,0,0,0,35773,10828,2532,570,2723308,778257,862107,566918,839714,948169,400504,262721,216111,7121,176091,213318,250130,971371,160738,40514,29210,63709,60633,55171,43703,33869,22226,2800,1360,1220,11049,8068,4203,317,76,0,0,0,518704,627771,484406,259914,227917,147978,103814,63528,14825,11301
2020-03-01 13:39:05,2001:0558:4042:004A:AA9F:ECFF:FEDA:C421,A8:9F:EC:DA:C4:21,Fishtown,0,274732,410981,337506,350880,206850,113382,290778,0,3457,3687,130120,269542,330391,188246,399336,0,0,0,0,2893,2398,1413,1470,3998338,972802,1160728,733223,1124772,1295628,885603,730997,531969,37,429178,400435,624654,1444595,789371,365490,224800,333426,167606,293271,482157,605149,695336,179031,122164,227425,2854,2879,2824,2324,2984,1208,646,208,717530,988425,531590,686057,834209,365552,412713,401401,138950,165661
2020-03-01 13:39:16,2001:0558:4042:0093:FA2D:C0FF:FEBF:9529,F8:2D:C0:BF:95:29,New_Hope,0,18809,22670,11509,14601,38577,10587,760217,0,1,0,4823,7070,13270,11558,24841,0,0,0,0,2,5,25,150,1863826,848627,757989,399688,860323,892356,758088,1037679,776045,1873,164596,450242,240400,537368,26897,5108,3691,575,16377,18618,8004,16615,8144,1959,340,73,8,38,78,159,266,16,1,0,722578,1374555,810954,494659,414021,330792,312059,168655,100177,8503
2020-03-01 13:39:25,2001:0558:4042:0080:AA9F:ECFF:FEDA:B275,A8:9F:EC:DA:B2:75,Northern_Liberties,11,210521,300099,211899,233432,240969,125182,252878,0,692,935,44972,89060,86313,48369,105656,0,0,0,0,870,454,266,133,18886679,7019394,7921446,4599476,5317518,7533912,6576224,7927070,2114,,516934,378145,580465,630003,600356,262345,149990,109613,85579,115868,116976,119789,91862,19793,5401,2739,576,873,763,194,62,1,1,2,4979493,7196452,5693100,4150174,2365881,1116840,753339,498718,111852,
2020-03-01 13:39:51,2001:0558:4042:0060:AA9F:ECFF:FEDA:9091,A8:9F:EC:DA:90:91,Northern_Liberties,4098,1166662,1646141,790591,945207,1090092,425528,236380,0,369022,506584,378866,851817,1428598,301981,498073,0,0,0,0,46062,987,35,,19320152,4237403,5058720,2887971,4589371,5185220,2606972,2836591,1134,,2108043,1757038,3025698,2824222,3014333,1142185,550343,408223,688924,1057235,1183617,996509,816639,171839,89426,98469,97081,113968,143363,89855,68347,4322,376,,2657363,4699461,3460633,2862393,2028785,1223904,834368,446821,141576,
2020-03-01 13:40:24,2001:0558:4042:000C:AA9F:ECFF:FEFC:2911,A8:9F:EC:FC:29:11,South_St_Zone_2,0,28441,42623,22689,23847,20334,11491,28326,0,17,80,5937,7687,9619,5393,12508,0,0,0,0,497,288,148,23,4319330,1166782,1122794,710221,777108,918274,432899,288709,170704,37,81042,52908,69864,1142770,35251,11992,4698,3714,14939,17248,11563,12607,5400,754,339,335,1125,1155,920,325,47,0,0,0,794783,966595,444192,226336,172612,92626,56526,59472,23723,15267
2020-03-01 13:40:41,2001:0558:4042:0060:AA9F:ECFF:FEDA:9099,A8:9F:EC:DA:90:99,Northern_Liberties,0,86040,136221,67892,69721,58196,28350,48165,0,22236,20179,23886,45620,69289,36040,74345,0,0,0,0,4623,2017,772,436,4751751,2461388,2861474,1951683,4527142,3061860,1520143,893981,571259,,239580,155380,166534,392108,122917,43402,18221,21770,76954,79297,72128,77351,63505,20978,12203,10944,7185,3827,2916,1247,285,16,24,14,2873480,2222604,1436047,632693,499329,273358,175964,127138,35653,27
2020-03-01 13:40:55,2001:0558:4042:004A:AA9F:ECFF:FEDA:C451,A8:9F:EC:DA:C4:51,Fishtown,0,474691,230558,119620,146340,48078,34280,142010,0,54071,124758,150483,233163,515322,516914,1917514,0,0,0,0,654,166,35,28,2055879,503455,649446,364298,4086768,1424359,1456195,1731353,721036,,672681,578241,470543,7138281,425905,199229,176597,275580,160877,214176,357967,475566,778326,307345,290227,430433,2763,3335,2179,405,409,108,35,0,330542,299846,342581,864648,4350116,622950,746531,398846,65076,112
2020-03-01 13:41:02,2001:0558:4042:000C:AA9F:ECFF:FEDA:B37D,A8:9F:EC:DA:B3:7D,South_St_Zone_2,0,4812,8040,3044,2510,1628,774,745,0,0,0,515,1315,2409,971,606,0,0,0,0,0,0,0,0,31973,8800,8861,7652,11405,13347,6912,3211,2660,810,14917,13032,20058,63478,11977,2286,1098,189,1223,1989,1968,1581,982,112,9,20,0,0,0,0,0,0,0,0,8403,9641,4015,4496,5074,2190,1515,724,212,97
2020-03-01 13:41:09,2001:0558:4042:0093:FA2D:C0FF:FEBF:9535,F8:2D:C0:BF:95:35,New_Hope,0,11393,15855,10635,12163,9746,4808,11542,0,37,94,3516,4944,6485,3586,5897,0,0,0,0,176,51,2,0,1971099,590273,603654,393467,455513,511553,248458,121895,78461,1448,35266,23324,34557,922488,20163,7131,3243,4692,9911,9645,7969,7786,4365,487,283,163,287,255,140,33,4,0,0,0,403564,363550,238796,116074,95889,52966,31404,19976,10712,7808
2020-03-01 13:41:18,2001:0558:4042:0080:AA9F:ECFF:FEDA:909D,A8:9F:EC:DA:90:9D,Northern_Liberties,0,1438,2186,1547,2924,379,300,762,0,0,0,1158,1166,1055,540,1769,0,0,0,0,0,0,0,0,106640,38381,37235,18496,23534,30492,23666,23412,11037,2913,3190,2343,3165,48568,4376,1643,761,1056,818,1210,894,683,338,11,7,9,0,0,0,0,0,0,0,0,18537,27511,21634,13155,9804,5127,4134,2468,1066,1038
2020-03-01 13:41:41,2001:0558:4042:0060:AA9F:ECFF:FEFB:EB31,A8:9F:EC:FB:EB:31,Fishtown,0,65896,92164,32426,25090,18435,8572,15779,0,3822,4801,10294,17860,24671,11845,23639,0,0,0,0,1893,1050,811,388,951020,436437,1241880,1133566,826028,823122,801375,660512,276511,1553,105394,74002,71334,1394701,50254,22949,11988,13885,28434,34346,38976,40943,31493,9496,3612,2278,655,647,228,176,8,0,0,0,307036,549501,546464,952593,1170330,272376,198174,113681,33709,2527
2020-03-01 13:41:47,2001:0558:4042:0039:AA9F:ECFF:FEFC:299D,A8:9F:EC:FC:29:9D,South_St_Zone_1,0,20818,34123,15174,13051,11574,6589,21186,0,298,366,3186,6535,8869,4771,9206,0,0,0,0,164,180,122,28,1414712,442274,462819,246897,303142,374831,191442,116561,64320,1838,50859,25241,44428,3893866,26870,10840,5292,8447,10859,12914,11464,12912,11859,4328,2241,2697,895,276,158,94,285,7,0,0,238355,356309,228322,98475,79166,47775,28030,19925,10247,10303
2020-03-01 13:42:05,2001:0558:4042:0093:FA2D:C0FF:FEBF:9649,F8:2D:C0:BF:96:49,New_Hope,0,22292,28704,16504,19108,19399,8722,15544,0,26,84,2980,6162,11099,7041,10620,0,0,0,0,44,45,8,0,13158026,1587300,1672484,1202845,1580216,1915014,1060355,744314,42357,,52859,31430,53091,1148006,45849,12061,6790,5300,15694,19011,19725,16943,9605,1804,284,168,236,296,83,1,0,0,0,0,1083212,1708682,1081164,484486,396622,222254,138304,97699,26820,26
2020-03-01 13:42:26,2001:0558:4042:0083:AA9F:ECFF:FEFC:29A5,A8:9F:EC:FC:29:A5,Italian_Market,0,61795,60879,27811,30657,12040,5862,14797,0,0,0,11290,18069,30087,11484,12351,0,0,0,0,169,49,62,78,4164317,1819685,2013342,1187187,1736804,1837090,1276341,824030,611580,,127176,76265,87194,60032,37923,7429,1941,1011,20114,17560,11263,8799,2810,81,39,49,358,398,338,293,21,0,0,0,1289053,1673165,705103,678581,697975,322747,232281,153458,44257,413
2020-03-01 13:42:48,2001:0558:4042:0060:AA9F:ECFF:FEDA:90B1,A8:9F:EC:DA:90:B1,Northern_Liberties,0,17715,30063,23421,28770,19017,7501,17799,0,1986,2288,11135,21799,40740,25663,60590,0,0,0,0,213,120,131,69,455303,153880,269044,670182,2093011,2158799,2340419,1384396,817640,3,61484,52461,85760,572146,114437,29238,15277,17592,26435,50853,46606,40098,37296,11983,5628,4286,567,484,385,122,109,8,3,4,175105,293588,291968,357630,562880,326274,141850,43360,11436,6518
2020-03-01 13:43:10,2001:0558:4042:0046:AA9F:ECFF:FEDA:B3F9,A8:9F:EC:DA:B3:F9,South_St_Zone_1,0,74812,121475,53544,47245,29842,17224,98169,0,436,536,15514,28166,44398,25728,56780,0,0,0,0,1793,2074,1154,342,8956162,1656982,1649149,956637,1089117,1268478,669793,464936,310712,,220448,123214,155120,190777,127861,61042,39729,38326,52797,53937,48042,39799,26617,4725,2429,1786,1818,1764,1834,666,146,0,1,0,1091794,1353304,714982,397108,345212,211812,126033,91643,26980,164
2020-03-01 13:43:26,2001:0558:4042:0080:AA9F:ECFF:FEFB:EC99,A8:9F:EC:FB:EC:99,Northern_Liberties,0,9882,11897,4821,4511,947,474,967,0,0,0,2243,3327,4567,1478,1209,0,0,0,0,0,0,0,0,666592,229260,251157,99874,88890,97604,42678,20725,15895,3915,28758,22890,21418,13267,11342,1478,384,165,2754,1556,406,361,10,0,0,0,0,0,0,0,0,0,0,0,166137,225102,57610,21448,11551,4827,2144,2176,984,1640
2020-03-01 13:43:58,2001:0558:4042:003E:FA2D:C0FF:FEBF:9665,F8:2D:C0:BF:96:65,Peddlers_Village,1,168585,174637,74068,64252,40299,20168,24072,0,47403,83566,47937,62511,96509,27013,49537,0,0,0,0,29161,15773,3595,1038,2031063,583343,685331,485468,709279,909444,521617,380113,219160,6175,478989,185598,228840,182017,168745,69450,31853,17996,77564,69597,63517,57738,46769,13033,5011,1753,14955,12046,7094,672,42,4,1,0,521557,705242,480412,302676,264673,147745,86952,60166,14622,10348
2020-03-01 13:44:27,2001:0558:4042:0046:AA9F:ECFF:FEDA:B585,A8:9F:EC:DA:B5:85,Italian_Market,1,304221,459934,288549,338235,282927,195100,606481,0,1278,1697,125556,222745,320916,206950,456556,0,0,0,0,3061,2009,1289,1009,15416796,2999014,3618293,2144669,2674933,3051261,1798352,1436695,8259,,933658,765326,1114596,1048377,1029073,371279,236286,333975,308013,355762,370111,344296,308181,66208,33680,19867,7904,5713,3863,1984,629,62,19,,2234431,3463921,2322716,1371042,1090198,653010,414396,218207,62166,
2020-03-01 13:45:37,2001:0558:4042:0083:AA9F:ECFF:FEFC:3089,A8:9F:EC:FC:30:89,South_St_Zone_1,1,163445,281617,245354,660358,140857,55287,94870,0,1572,1679,435811,426564,275199,100198,130753,0,0,0,0,957,604,190,108,12040980,3381703,4451731,2173197,2617363,2992436,1815292,1420144,9166,,417424,306305,498299,497549,484752,220926,111785,67864,129463,149556,177798,126541,127029,19489,2760,782,2749,2859,1319,164,149,0,0,0,2279904,3439342,2206485,926326,718667,414266,251814,145625,45813,34
2020-03-01 13:45:46,2001:0558:4042:0080:AA9F:ECFF:FEFB:ED61,A8:9F:EC:FB:ED:61,Northern_Liberties,0,997,1012,611,920,223,139,495,0,0,0,795,1206,2259,2346,4930,0,0,0,0,0,0,0,0,174838,37212,44076,21918,30611,39172,28424,31350,30340,14656,2458,2350,5360,39849,8843,5041,2269,606,1139,1901,2585,2380,2277,129,1,7,0,0,0,0,0,0,0,0,39306,46550,22782,15667,15628,11254,9764,5459,1407,1119
2020-03-01 13:45:51,2001:0558:4042:0093:FA2D:C0FF:FEBF:966D,F8:2D:C0:BF:96:6D,New_Hope,0,99051,161095,89771,67136,27870,11962,30292,0,662,1076,22253,30490,47189,24635,36734,0,0,0,0,163,152,44,30,1484763,460483,576221,411665,712184,822845,382828,272061,301290,6523,263976,154883,166290,152795,92307,30498,17065,18344,35058,27712,24159,20260,11948,2481,1431,1043,1055,535,1706,417,99,2,8,5,373142,674837,472869,287629,250874,141587,102133,60460,20201,8969
2020-03-01 13:46:19,2001:0558:4042:0046:AA9F:ECFF:FEFC:2281,A8:9F:EC:FC:22:81,Italian_Market,0,76821,248047,248222,390619,465605,180881,325778,0,65,57,1448,6721,12860,5065,4849,0,0,0,0,3,22,16,11,1765275,771368,801748,406877,497007,633624,455876,364525,190211,5932,105468,102822,208216,388499,1326293,1292365,812265,424613,8470,6909,7129,7916,6740,2440,1905,1123,72,148,38,40,81,1,0,,402396,489338,370535,216783,205377,132734,80599,58529,16971,15307
2020-03-01 13:46:29,2001:0558:4042:0046:AA9F:ECFF:FEDA:AD51,A8:9F:EC:DA:AD:51,Italian_Market,5,244908,375776,222143,212853,143279,73837,191842,0,493,363,69868,183587,260776,163479,288579,0,0,0,0,1541,1425,560,151,4388268,1163361,1306365,1053348,1395611,1758926,789898,660285,490284,,456396,323812,396694,397247,493620,204574,193654,279666,127452,236516,321515,355373,528888,100416,92571,467098,2321,2746,1889,986,843,109,17,17,993282,1026601,825038,607885,683743,362819,271514,177492,37828,2402
2020-03-01 13:47:03,2001:0558:4042:0046:AA9F:ECFF:FEFC:30A5,A8:9F:EC:FC:30:A5,South_St_Zone_1,0,54419,60615,30915,28889,21603,9951,18461,0,9,18,5931,13829,23451,13627,27947,0,0,0,0,2,2,1,4,1114766,414897,678183,482848,585065,873251,667639,727325,316207,7810,95676,69111,83608,257508,49003,14213,8781,16139,22477,26151,43076,45846,51180,21979,11697,6861,14,21,1,4,0,0,0,0,496652,787076,766256,380373,363370,221129,147246,77709,21445,19685
2020-03-01 13:47:52,2001:0558:4042:0046:AA9F:ECFF:FEDA:B191,A8:9F:EC:DA:B1:91,Italian_Market,16,21449,40859,29194,35536,15686,3522,3793,0,480,721,18782,26486,50110,27263,24227,0,0,0,0,579,376,196,145,560886,107970,124678,90155,162435,232740,185689,166786,89610,46506,53161,37985,54361,4674533,63320,34922,30693,36249,14856,19587,33322,36986,39249,17198,9856,5431,1374,1200,904,893,205,9,0,1,107425,107861,78627,101087,188748,100307,91711,47310,13211,8001
2020-03-01 13:48:29,2001:0558:4042:000C:AA9F:ECFF:FEFC:2639,A8:9F:EC:FC:26:39,Italian_Market,0,51171,78456,51172,59477,51056,33869,17483,0,131,175,6488,63681,102594,54459,43229,0,0,0,0,41,60,23,21,542647,203487,236845,203296,391901,524366,452710,401130,285503,148983,97136,147436,54398,2123034,37966,15225,12143,10273,22000,23759,25054,24899,19530,5451,3416,4364,381,209,45,13,4,1,1,0,203281,290939,205274,274387,379186,222404,193396,98409,27609,18470
2020-03-01 13:48:38,2001:0558:4042:0072:AA9F:ECFF:FEDA:B989,A8:9F:EC:DA:B9:89,Chestnut_Hill,0,84341,139618,69434,75399,83398,49376,114128,0,348,424,15405,38185,68255,76081,118353,0,0,0,0,500,514,314,169,3092612,1029754,1167540,770340,936150,1148485,707574,382490,208311,5,231661,190189,269761,212255,200516,57868,38655,38656,50044,55720,66125,49058,42147,7029,3468,1429,1390,570,939,612,366,124,0,0,551901,1239677,902354,332290,276052,159477,95553,46252,12727,1234
2020-03-01 13:49:00,2001:0558:4042:0046:AA9F:ECFF:FEFC:26E9,A8:9F:EC:FC:26:E9,Italian_Market,0,123034,172691,92779,91544,80880,36365,64025,0,155,129,17684,41474,74740,50042,100762,0,0,0,0,196,84,123,467,1847159,500442,571168,503209,889146,1287944,976330,1074565,732063,111,265939,216469,225517,327687,164948,66017,35483,40874,122930,147407,106580,90220,72146,18026,11470,9926,165,363,352,556,518,106,26,24,485605,730047,654715,658123,692460,443418,282208,152571,30956,22659
2020-03-01 13:49:44,2001:0558:4042:0046:AA9F:ECFF:FEFC:26ED,A8:9F:EC:FC:26:ED,South_St_Zone_1,0,205886,368148,219234,269561,193689,104800,290353,0,180859,206178,187704,279718,321240,246260,608784,0,0,0,0,2857,600,396,185,2066484,872569,1114512,873856,915652,967837,676940,435723,328043,1936,447232,343064,520168,7536581,749377,346133,262007,528750,143478,216266,348360,402078,522608,183427,105846,115695,20790,15123,8456,1503,440,63,75,15,568140,853181,499181,541717,593244,240896,230234,151244,60874,96787
2020-03-01 13:49:56,2001:0558:4042:0072:AA9F:ECFF:FEDA:B9D1,A8:9F:EC:DA:B9:D1,Chestnut_Hill,16,12747,18666,12975,15228,13556,7987,16452,0,94,160,4506,12218,25094,19943,63529,0,0,0,0,40,21,11,6,554973,155318,202215,133569,228234,309685,217688,202628,117504,43006,36845,29538,48485,1338723,56380,19518,12445,12122,16211,26374,36450,38337,62147,22325,9977,5251,422,297,9,1,6,0,5,3,136695,224343,182184,156854,147771,98056,66886,32752,8458,6062
2020-03-01 13:50:21,2001:0558:4042:0046:AA9F:ECFF:FEFC:26F5,A8:9F:EC:FC:26:F5,Italian_Market,5,571758,903384,581710,642896,558983,277472,597704,0,4341,4983,186606,475049,679060,437556,886067,0,0,0,0,7781,6881,3823,2298,4060958,1981672,2005092,1382052,1442913,1423143,1070479,803015,516488,,1857728,1263351,1724574,1993480,1593428,638433,338476,356161,409100,585420,735751,779834,716469,208227,121990,115684,7552,10685,9588,7281,2953,89,7,,1157395,2052673,1181332,1030689,1088986,364703,390850,331943,104750,1
2020-03-01 13:50:42,2001:0558:4042:000C:AA9F:ECFF:FEDA:B265,A8:9F:EC:DA:B2:65,South_St_Zone_2,0,245275,360611,116597,115349,81415,43777,84516,0,159188,201028,136089,181952,106777,43680,81588,0,0,0,0,2078,119,85,38,1467442,294826,247083,170901,182902,178049,42928,26389,14828,297,581084,348202,426693,7099145,318671,112196,54111,68372,169057,150681,133681,107435,58118,12781,9837,8946,62060,39097,13966,691,187,191,38,4,136089,134197,57488,37639,30884,23485,13928,6360,1684,1117
2020-03-01 13:50:52,2001:0558:4042:0060:76EA:E8FF:FEF2:CDD9,74:EA:E8:F2:CD:D9,Fishtown,0,45064,68442,43487,50144,33539,24583,55225,0,1758,221,24007,57285,78515,47121,76783,0,0,0,0,2818,1728,1392,409,1352201,362945,389429,241492,277440,312445,213558,202121,155275,10212,158454,114670,159127,1219484,123873,41925,23065,25094,42058,48741,58692,62996,60098,22085,15957,11975,730,791,522,120,62,1,0,4,242150,327613,176167,198429,230240,112078,119177,88444,25258,50511
2020-03-01 13:51:13,2001:0558:4042:0046:AA9F:ECFF:FEFC:30E5,A8:9F:EC:FC:30:E5,Italian_Market,109,46439,71882,47070,56134,39068,18160,39281,0,818,1164,22255,46776,69808,37927,50581,0,0,0,0,372,149,93,167,3333803,308976,364666,288226,454095,515646,234555,182550,204772,6114,285412,149495,162503,22193424,165621,59576,28941,11398,59514,59609,56463,33301,15875,2122,638,302,2283,1048,543,150,82,4,0,,307806,296489,179686,156979,160874,126431,91147,44337,14515,9845
2020-03-01 13:51:42,2001:0558:4042:0083:AA9F:ECFF:FEFC:270D,A8:9F:EC:FC:27:0D,South_St_Zone_2,0,53317,68978,45707,85180,14995,11350,37110,0,1115,1163,65890,35685,44389,20343,24797,0,0,0,0,4463,3070,2897,192,327590,98589,128647,115860,174961,207702,179002,125984,91131,18584,109136,87720,133361,1943749,133515,32698,17741,17586,17907,23409,27029,21696,23620,5241,2485,3802,2296,2523,2365,1109,333,34,0,0,76094,144292,115081,149009,183885,54057,35409,23899,3052,2522
2020-03-01 13:52:06,2001:0558:4042:0039:AA9F:ECFF:FEDA:B26D,A8:9F:EC:DA:B2:6D,South_St_Zone_2,0,7626,11350,4607,3594,1985,848,1528,0,2126,3500,2544,3172,3240,761,1164,0,0,0,0,306,1,2,1,775264,149222,216464,167100,254883,317885,195701,161548,142881,47159,39778,9513,7443,300745,2990,1160,1137,1792,6299,3866,2565,2285,1124,217,165,101,2,2,0,0,0,0,0,0,149779,228046,185835,143734,127957,91674,55749,30816,7161,6396
2020-03-01 13:52:19,2001:0558:4042:0046:76EA:E8FF:FEF2:D269,74:EA:E8:F2:D2:69,Italian_Market,0,20191,29876,27234,42334,30056,21651,48606,0,1622,2658,25423,70564,71624,44497,114978,0,0,0,0,1254,331,597,2038,513847,152097,343670,103869,116910,144347,83963,60292,54277,60869,45758,41060,67499,1179039,124907,46034,33699,94358,30211,45521,70089,83645,147498,44094,37916,42532,4536,2048,1010,1362,3584,1162,263,65,154618,631222,52930,78048,103157,43947,55175,50154,14794,11327
2020-03-01 13:52:28,2001:0558:4042:0039:AA9F:ECFF:FEFC:2711,A8:9F:EC:FC:27:11,South_St_Zone_2,0,42479,64560,38125,40460,37525,20923,72354,0,388,370,10441,18642,32361,22158,96592,0,0,0,0,303,390,513,340,2670407,1145009,1316910,973642,1519069,1856162,1391923,1189884,857998,,142972,111536,149483,157886,174202,59730,22205,21663,47178,63391,94953,72473,43650,5623,2429,2034,986,880,746,176,24,50,6,3,881282,1260594,751108,822618,980431,564089,398578,224407,71954,6366
2020-03-01 13:52:52,2001:0558:4042:0060:AA9F:ECFF:FEDA:9021,A8:9F:EC:DA:90:21,Northern_Liberties,21,412941,601595,480838,578977,181135,96970,227060,0,6426,5550,416562,661894,878656,534543,826912,0,0,0,0,2794,2581,1763,1214,3063842,655911,1040719,786632,1629070,1278042,1002885,951864,842518,,761240,586498,794685,4814945,896899,362286,263783,379378,267322,396980,477899,632708,987681,404047,325155,515279,1035,1506,1577,959,424,682,459,627,636959,572882,642286,816438,1190103,453908,533930,579412,293042,2012
2020-03-01 13:53:13,2001:0558:4042:0046:AA9F:ECFF:FEFC:324D,A8:9F:EC:FC:32:4D,Italian_Market,0,18835,22703,11561,14660,38577,10588,760398,0,1,0,4844,7103,13423,11588,24875,0,0,0,0,2,5,25,150,1865592,848783,758175,399920,860625,892659,758413,1037793,776051,1873,164966,450343,240524,537597,26911,5108,3691,575,16571,18857,8005,16692,8145,1959,341,73,8,38,78,159,266,16,1,0,722751,1374896,811079,494758,414518,330807,312064,168663,100177,8503
2020-03-01 13:53:38,2001:0558:4042:0046:AA9F:ECFF:FEFC:2755,A8:9F:EC:FC:27:55,South_St_Zone_1,0,192125,280844,126204,103506,96042,43804,79326,0,1,2,8108,17589,17195,6542,9149,0,0,0,0,12,27,5,7,10372095,3730304,4679348,1591241,1316250,1304107,699253,671885,526335,,326233,253260,344988,240406,195677,59652,25970,30594,49959,130065,78093,34446,12998,1398,1007,1458,206,101,53,30,58,2,0,0,1645582,2668984,1239576,615966,588706,358460,253187,210958,87594,61
2020-03-01 13:53:51,2001:0558:4042:0072:AA9F:ECFF:FEFC:27E5,A8:9F:EC:FC:27:E5,Chestnut_Hill,0,200846,328086,223120,278723,245931,140975,385866,0,2093,2323,96421,183433,329569,215203,487303,0,0,0,0,3605,2350,1230,676,11729245,2202400,2675760,2492846,4158323,5702479,3514472,2555712,1909,,524167,433031,685976,23472134,815409,342986,160435,185113,208885,285566,415569,494438,528876,96780,48212,51969,8514,6074,5698,1868,1044,194,51,,2321322,3981740,2909706,1988564,1643390,1004024,548251,310210,102346,
2020-03-01 13:54:33,2001:0558:4042:0072:AA9F:ECFF:FEDA:B2E1,A8:9F:EC:DA:B2:E1,Chestnut_Hill,0,124459,213774,128467,184785,379220,246387,479291,0,16007,27240,32026,60023,86581,18406,27659,0,0,0,0,35773,10828,2532,570,2723548,778417,862290,567076,839913,948512,400539,262721,216111,7121,176091,213318,250130,972018,160738,40514,29210,63709,60633,55171,43703,33869,22226,2800,1360,1220,11049,8068,4203,317,76,0,0,0,518849,628022,484480,259961,227923,147983,103814,63530,14829,11303
2020-03-01 13:55:00,2001:0558:4042:0093:FA2D:C0FF:FEBF:9529,F8:2D:C0:BF:95:29,New_Hope,0,474691,230558,119620,146340,48078,34280,142010,0,54071,124758,150483,233163,515322,516914,1917514,0,0,0,0,654,166,35,28,2056836,503479,649501,364344,4086826,1424434,1456249,1731384,721038,,672681,578241,470543,7140734,425905,199229,176597,275580,160877,214176,357967,475566,778326,307345,290227,430433,2763,3335,2179,405,409,108,35,0,330640,299854,342661,864719,4350143,622952,746531,398847,65076,112
2020-03-01 13:55:08,2001:0558:4042:000C:AA9F:ECFF:FEDA:B37D,A8:9F:EC:DA:B3:7D,South_St_Zone_2,0,137308,246603,193435,261587,317442,177038,277853,0,3085,4421,61537,136653,170599,106214,299558,0,0,0,0,4678,1626,742,1075,1634433,471609,644547,476292,914210,900099,727371,755231,1129886,1,221197,246409,377753,3560550,545831,279443,231887,317646,71158,107398,150588,216360,302163,136736,89075,71370,10149,8787,10463,3214,1602,657,342,2175,352791,334909,396746,514377,777999,382782,490099,971714,426289,1405
2020-03-01 13:55:18,2001:0558:4042:0039:AA9F:ECFF:FEFC:28D9,A8:9F:EC:FC:28:D9,South_St_Zone_1,11,210609,300167,211925,233495,241016,125222,253116,0,692,935,44972,89060,86315,48369,105656,0,0,0,0,870,454,266,133,18890040,7020242,7922174,4601274,5321885,7537815,6583468,7934087,2116,,516955,378146,580485,630091,600545,262408,150027,109697,85579,115870,116976,119789,91863,19793,5401,2739,576,873,763,194,62,1,1,2,4980606,7197729,5694994,4153464,2367041,1117323,753512,498908,111953,
2020-03-01 13:55:39,2001:0558:4042:0060:AA9F:ECFF:FEDA:9091,A8:9F:EC:DA:90:91,Northern_Liberties,0,65896,92164,32426,25090,18435,8572,15779,0,3822,4801,10294,17860,24671,11845,23639,0,0,0,0,1893,1050,811,388,951110,436455,1241897,1133635,826169,823270,801469,660560,276621,1554,105394,74002,71334,1395777,50254,22949,11988,13885,28434,34346,38976,40943,31493,9496,3612,2278,655,647,228,176,8,0,0,0,307115,549629,546586,952639,1170426,272389,198233,113687,33710,2527
2020-03-01 13:55:57,2001:0558:4042:003E:FA2D:C0FF:FEBF:9531,F8:2D:C0:BF:95:31,Peddlers_Village,0,28442,42630,22695,23852,20338,11493,28326,0,17,80,5939,7695,9626,5396,12509,0,0,0,0,497,288,148,23,4322450,1167164,1123199,710611,777497,918739,432924,288710,170704,37,81099,52908,69864,1144692,35251,11992,4698,3714,14952,17264,11566,12612,5403,754,339,335,1125,1155,920,325,47,0,0,0,795258,966736,444216,226359,172638,92637,56534,59474,23723,15271
